(7.87e-6, 1.67e-4, 5.00e-5)	(2.2289751e2, 4.6881009e-7, 3.7760308e-14, 1.0364880e1, -1.8691058e1, 5.6843419e-14, -3.1689969e-15, 3.7977378e-14, -6.3108872e-30, )	(2.8307982e5, 2.2364171e4, 2.2364171e4, )
(7.87e-6, 1.83e-4, 5.00e-5)	(2.3856610e2, 4.3170642e-7, 5.6580540e-14, 1.0085578e1, -4.9788051e0, -5.6843419e-14, 1.4588389e-14, 2.6515181e-14, 1.8932662e-29, )	(3.0297893e5, 2.0885346e4, 2.0885346e4, )
(7.87e-6, 1.98e-4, 5.00e-5)	(2.5331292e2, 4.0410594e-7, 5.1495455e-14, 9.6096899e0, 7.1579222e0, 0.0000000e0, 1.5003677e-14, 4.9265710e-14, 0.0000000e0, )	(3.2170739e5, 1.9419918e4, 1.9419918e4, )
(7.87e-6, 2.14e-4, 5.00e-5)	(2.6714184e2, 3.7934280e-7, 5.4306707e-14, 9.1179775e0, 1.8079492e1, 0.0000000e0, 8.6123868e-15, 5.1778008e-14, 0.0000000e0, )	(3.3927011e5, 1.8125394e4, 1.8125394e4, )
(7.87e-6, 2.30e-4, 5.00e-5)	(2.8009571e2, 3.4579750e-7, 5.6940072e-14, 8.6321132e0, 2.8006515e1, -2.8421709e-14, 1.1662535e-14, 5.7665561e-14, 1.2621774e-29, )	(3.5572153e5, 1.6925267e4, 1.6925267e4, )
(7.87e-6, 2.46e-4, 5.00e-5)	(2.9220801e2, 3.2943968e-7, 5.9402357e-14, 8.1514496e0, 3.7051504e1, 0.0000000e0, 4.2571833e-15, 6.7956576e-14, 1.2621774e-29, )	(3.7110415e5, 1.5786540e4, 1.5786540e4, )
(7.87e-6, 2.62e-4, 5.00e-5)	(3.0351163e2, 2.9228402e-7, 6.1700246e-14, 7.6772876e0, 4.5300280e1, -2.8421709e-14, 5.0061351e-15, 8.4964712e-14, 2.5243549e-29, )	(3.8545975e5, 1.4709412e4, 1.4709412e4, )
(7.87e-6, 2.78e-4, 5.00e-5)	(3.1403032e2, 2.8297236e-7, 5.3198807e-14, 7.2003407e0, 5.2820512e1, 2.8421709e-14, -8.7183931e-15, 8.8790852e-14, 0.0000000e0, )	(3.9881848e5, 1.3660665e4, 1.3660665e4, )
(7.87e-6, 2.94e-4, 5.00e-5)	(3.2378144e2, 2.4338210e-7, 5.4850711e-14, 6.7169913e0, 5.9656557e1, 0.0000000e0, -5.9514938e-15, 7.7403427e-14, -5.0487098e-29, )	(4.1120240e5, 1.2627761e4, 1.2627761e4, )
(7.87e-6, 3.10e-4, 5.00e-5)	(3.3277684e2, 2.3835928e-7, 6.7649509e-14, 6.2312861e0, 6.5856499e1, 0.0000000e0, -6.6534604e-15, 6.3941411e-14, -2.5243549e-29, )	(4.2262656e5, 1.1628476e4, 1.1628476e4, )
(7.87e-6, 3.25e-4, 5.00e-5)	(3.4102980e2, 2.0081639e-7, 8.0881775e-14, 5.7318266e0, 7.1454793e1, 5.6843419e-14, -1.1423490e-14, 2.9739287e-14, -2.5243549e-29, )	(4.3310781e5, 1.0618525e4, 1.0618525e4, )
(7.87e-6, 3.41e-4, 5.00e-5)	(3.4854039e2, 1.9240106e-7, 9.4472065e-14, 5.2246029e0, 7.6467298e1, -5.6843419e-14, 1.6330344e-15, 1.3454061e-14, 2.5243549e-29, )	(4.4264626e5, 9.6118950e3, 9.6118950e3, )
(7.87e-6, 3.57e-4, 5.00e-5)	(3.5532388e2, 1.6562104e-7, 9.6310733e-14, 4.7220551e0, 8.0933369e1, 0.0000000e0, 1.2365549e-14, -7.9332715e-14, -1.0097420e-28, )	(4.5126129e5, 8.6476078e3, 8.6476078e3, )
(7.87e-6, 3.73e-4, 5.00e-5)	(3.6138596e2, 1.4467406e-7, 9.7953867e-14, 4.2111561e0, 8.4887580e1, -3.2684966e-13, 1.4233569e-13, 1.5879383e-13, 8.0779357e-28, )	(4.5896014e5, 7.6798746e3, 7.6798746e3, )
(7.87e-6, 3.89e-4, 5.00e-5)	(3.6673228e2, 1.3391219e-7, 9.9402983e-14, 3.6863266e0, 8.8343097e1, 4.6895821e-13, -2.5066967e-13, 2.4184095e-13, -3.7865323e-28, )	(4.6574996e5, 6.7038787e3, 6.7038787e3, )
(7.87e-6, 4.05e-4, 5.00e-5)	(3.7136146e2, 1.0105661e-7, 1.0065773e-13, 3.1384976e0, 9.1263266e1, 0.0000000e0, 3.9579157e-16, -4.7741435e-15, 0.0000000e0, )	(4.7162902e5, 5.6430597e3, 5.6430597e3, )
(7.87e-6, 4.21e-4, 5.00e-5)	(3.7526023e2, 9.8238232e-8, 1.0171449e-13, 2.6448751e0, 9.3697637e1, -1.4210855e-14, 7.4056709e-15, -1.2516402e-14, -2.5243549e-29, )	(4.7658045e5, 4.7691302e3, 4.7691302e3, )
(7.87e-6, 4.37e-4, 5.00e-5)	(3.7844317e2, 6.6308974e-8, 1.1539938e-13, 2.1491221e0, 9.5744087e1, 7.1054274e-15, 5.0342511e-15, -2.4929776e-14, -2.5243549e-29, )	(4.8062279e5, 3.8977732e3, 3.8977732e3, )
(7.87e-6, 4.52e-4, 5.00e-5)	(3.8090132e2, 5.6093005e-8, 1.1614895e-13, 1.5967205e0, 9.7328309e1, -1.4210855e-14, -2.1351490e-15, -1.4550815e-15, 7.5730647e-29, )	(4.8374464e5, 2.8555653e3, 2.8555653e3, )
(7.87e-6, 4.68e-4, 5.00e-5)	(3.8265676e2, 3.7476399e-8, 1.1668424e-13, 1.0586399e0, 9.8422629e1, 0.0000000e0, -1.9458344e-14, 2.0458531e-14, 0.0000000e0, )	(4.8597404e5, 1.8955862e3, 1.8955862e3, )
(7.87e-6, 4.84e-4, 5.00e-5)	(3.8370729e2, 1.3165139e-8, 1.1700458e-13, 5.2469188e-1, 9.9078144e1, 5.3290705e-15, -3.2018384e-14, -6.2450180e-15, -7.5730647e-29, )	(4.8730822e5, 9.4119294e2, 9.4119294e2, )
(7.87e-6, 5.00e-4, 5.00e-5)	(3.8405361e2, 6.5597777e-9, 1.4313467e-13, -8.6879147e-3, 9.9293865e1, -5.2041704e-18, -2.3857572e-14, -2.8362859e-14, -2.5243549e-29, )	(4.8774805e5, -1.4059273e1, -1.4059273e1, )
(7.87e-6, 5.16e-4, 5.00e-5)	(3.8368890e2, -2.4881464e-8, 1.4299875e-13, -5.4078442e-1, 9.9067628e1, 5.3290705e-15, -7.4662250e-15, 3.6078413e-15, 7.5730647e-29, )	(4.8728487e5, -9.6882897e2, -9.6882897e2, )
(7.87e-6, 5.32e-4, 5.00e-5)	(3.8262026e2, -2.9323008e-8, 1.1667311e-13, -1.0689891e0, 9.8401070e1, -3.5527137e-15, -5.3972515e-14, 3.9524545e-14, -5.0487098e-29, )	(4.8592769e5, -1.9154460e3, -1.9154460e3, )
(7.87e-6, 5.48e-4, 5.00e-5)	(3.8084709e2, -5.9247767e-8, 1.4193962e-13, -1.5958744e0, 9.7293103e1, -7.1054274e-15, -1.0773973e-13, 1.2391837e-13, -1.0097420e-28, )	(4.8367576e5, -2.8649690e3, -2.8649690e3, )
(7.87e-6, 5.63e-4, 5.00e-5)	(3.7836863e2, -6.7523609e-8, 1.4101591e-13, -2.1209328e0, 9.5737313e1, -2.4868996e-13, -3.0757906e-13, 6.9956428e-14, -7.5730647e-28, )	(4.8052813e5, -3.8156711e3, -3.8156711e3, )
(7.87e-6, 5.79e-4, 5.00e-5)	(3.7518303e2, -9.4320238e-8, 1.0169356e-13, -2.6439944e0, 9.3726311e1, -4.5474735e-13, -2.7962089e-13, -3.3603056e-13, -2.5243549e-28, )	(4.7648241e5, -4.7696485e3, -4.7696485e3, )
(7.87e-6, 5.95e-4, 5.00e-5)	(3.7128812e2, -1.0502573e-7, 1.5095678e-13, -3.1638012e0, 9.1250134e1, 1.8474111e-13, 1.6567039e-13, -2.2103362e-13, 1.1107162e-27, )	(4.7153587e5, -5.7262337e3, -5.7262337e3, )
(7.87e-6, 6.11e-4, 5.00e-5)	(3.6668150e2, -1.3236242e-7, 1.2423653e-13, -3.6781428e0, 8.8301567e1, -1.2789769e-13, -1.4784785e-14, 1.5228183e-13, -2.0194839e-28, )	(4.6568547e5, -6.6782285e3, -6.6782285e3, )
(7.87e-6, 6.27e-4, 5.00e-5)	(3.6136105e2, -1.4313446e-7, 1.4692066e-13, -4.1916436e0, 8.4867721e1, -5.6843419e-13, -1.6892092e-13, -1.6141217e-13, -2.5243549e-28, )	(4.5892850e5, -7.6430445e3, -7.6430445e3, )
(7.87e-6, 6.43e-4, 5.00e-5)	(3.5531971e2, -1.6872398e-7, 1.4446441e-13, -4.7037479e0, 8.0924744e1, 3.1263880e-13, 1.8809812e-13, -1.5432504e-13, 8.5828066e-28, )	(4.5125600e5, -8.6222525e3, -8.6222525e3, )
(7.87e-6, 6.59e-4, 5.00e-5)	(3.4855405e2, -1.9274598e-7, 1.2990418e-13, -5.2079664e0, 7.6454395e1, -1.1368684e-13, -2.5665640e-15, 1.3156694e-13, -1.7670484e-28, )	(4.4266361e5, -9.5982628e3, -9.5982628e3, )
(7.87e-6, 6.75e-4, 5.00e-5)	(3.4105991e2, -1.8909301e-7, 1.5022227e-13, -5.7055369e0, 7.1439815e1, -5.6843419e-13, -1.5494779e-13, -1.5598572e-13, -7.5730647e-29, )	(4.3314606e5, -1.0580256e4, -1.0580256e4, )
(7.87e-6, 6.90e-4, 5.00e-5)	(3.3283094e2, -2.6977171e-7, 1.2404427e-13, -6.1983096e0, 6.5856431e1, 4.2632564e-13, 1.9003196e-13, -1.6494504e-13, 7.3206292e-28, )	(4.2269526e5, -1.1572691e4, -1.1572691e4, )
(7.87e-6, 7.06e-4, 5.00e-5)	(3.2385721e2, -1.8652135e-7, 1.4264522e-13, -6.6908107e0, 5.9667569e1, -2.8421709e-14, 1.7067821e-13, -2.9377888e-14, 2.3981372e-28, )	(4.1129863e5, -1.2594456e4, -1.2594456e4, )
(7.87e-6, 7.22e-4, 5.00e-5)	(3.1412185e2, -3.6403665e-7, 1.0642862e-13, -7.1778067e0, 5.2831300e1, -6.8212103e-13, -1.8703232e-13, -3.8042602e-13, 5.5535808e-28, )	(3.9893473e5, -1.3632385e4, -1.3632385e4, )
(7.87e-6, 7.38e-4, 5.00e-5)	(3.0361796e2, -1.9692746e-7, 1.0286978e-13, -7.6567295e0, 4.5311510e1, 1.8758328e-12, 4.5222342e-13, 2.1910980e-13, 5.3011453e-28, )	(3.8559479e5, -1.4682408e4, -1.4682408e4, )
(7.87e-6, 7.54e-4, 5.00e-5)	(2.9232871e2, -4.2032749e-7, 1.3866274e-13, -8.1342009e0, 3.7057618e1, -2.0463631e-12, -4.8557322e-13, 2.7913577e-13, -1.0602291e-27, )	(3.7125743e5, -1.5771976e4, -1.5771976e4, )
(7.87e-6, 7.70e-4, 5.00e-5)	(2.8023231e2, -2.8121997e-7, 1.1393568e-13, -8.6094741e0, 2.8005651e1, -2.8421709e-14, -7.4921152e-14, -3.9014077e-13, 8.2041534e-28, )	(3.5589501e5, -1.6897967e4, -1.6897967e4, )
(7.87e-6, 7.86e-4, 5.00e-5)	(2.6730222e2, -3.9902996e-7, 1.0867862e-13, -9.0881316e0, 1.8083002e1, 6.2527761e-13, 1.3606075e-13, -3.1427760e-14, 2.8556765e-28, )	(3.3947379e5, -1.8080528e4, -1.8080528e4, )
(7.87e-6, 8.02e-4, 5.00e-5)	(2.5350402e2, -4.3673643e-7, 1.1165765e-13, -9.5815221e0, 7.1332365e0, -7.1054274e-13, -1.3284730e-13, -8.2774857e-15, -7.5730647e-29, )	(3.2195008e5, -1.9426634e4, -1.9426634e4, )
(7.87e-6, 8.17e-4, 5.00e-5)	(2.3879662e2, -3.5381392e-7, 1.0517968e-13, -9.9957661e0, -4.9942472e0, 2.8421709e-14, 3.0816154e-14, -2.2047097e-13, 4.9224920e-28, )	(3.0327168e5, -2.0717148e4, -2.0717148e4, )
(7.87e-6, 8.33e-4, 5.00e-5)	(2.2321982e2, -5.7360125e-7, 9.8318766e-14, -1.0257147e1, -1.8515402e1, 7.1054274e-13, 1.7407512e-13, 4.5863583e-14, 6.6264316e-29, )	(2.8348915e5, -2.2040704e4, -2.2040704e4, )
(7.87e-6, 8.49e-4, 5.00e-5)	(2.0683227e2, -3.8283833e-7, 9.1100750e-14, -1.0013600e1, -3.2987663e1, -6.8212103e-13, -1.1019188e-13, 3.4111817e-14, -5.0487098e-29, )	(2.6267696e5, -2.1938190e4, -2.1938190e4, )
(7.87e-6, 8.65e-4, 5.00e-5)	(1.9010202e2, -6.2758909e-7, 8.3731795e-14, -9.9721779e0, -4.8121088e1, 1.4210855e-13, 5.8861590e-14, -2.2920255e-13, 5.2064820e-28, )	(2.4142955e5, -2.2511860e4, -2.2511860e4, )
(7.87e-6, 8.81e-4, 5.00e-5)	(1.7215474e2, -4.9459949e-7, 6.9993958e-14, -1.0513289e1, -6.5137813e1, 7.3896445e-13, 2.5455664e-13, -1.2481215e-13, 2.0825928e-28, )	(2.1863651e5, -2.4945754e4, -2.4945754e4, )
(7.87e-6, 8.97e-4, 5.00e-5)	(1.5296495e2, -6.2414247e-7, 7.2557159e-14, -1.0893422e1, -8.4651461e1, 6.8212103e-13, 1.7747375e-13, 1.8830333e-13, -8.2041534e-29, )	(1.9426547e5, -2.6827961e4, -2.6827961e4, )
(7.87e-6, 9.13e-4, 5.00e-5)	(1.3253168e2, -6.1279388e-7, 6.2864876e-14, -1.1097435e1, -1.0651628e2, -9.9475983e-13, -2.3091255e-13, -4.6656433e-14, 3.2974386e-28, )	(1.6831523e5, -2.8650097e4, -2.8650097e4, )
(7.87e-6, 9.29e-4, 5.00e-5)	(1.1080084e2, -6.3030039e-7, 5.2557101e-14, -1.1164992e1, -1.3108500e2, 1.1084467e-12, 2.2538187e-13, -1.6277105e-15, 1.8932662e-28, )	(1.4071706e5, -3.0579771e4, -3.0579771e4, )
(7.87e-6, 9.44e-4, 5.00e-5)	(8.7679300e1, -6.6095169e-7, 4.1589666e-14, -1.1192832e1, -1.5917598e2, -6.9633188e-13, -2.6091975e-13, 1.1302755e-13, 6.7842038e-29, )	(1.1135271e5, -3.3209298e4, -3.3209298e4, )
(7.87e-6, 9.60e-4, 5.00e-5)	(6.3014620e1, -6.3240630e-7, 3.2025278e-14, -1.0895395e1, -1.9221981e2, 4.4053650e-13, -2.2961902e-14, -1.6545247e-13, 3.4078791e-28, )	(8.0028564e4, -3.6477967e4, -3.6477967e4, )
(7.87e-6, 9.76e-4, 5.00e-5)	(3.7095610e1, -1.2712441e-7, 1.8852723e-14, -9.2589266e0, -2.3197048e2, 5.0448534e-13, 7.3793369e-14, -7.2212228e-14, 1.8932662e-28, )	(4.7111424e4, -3.9203866e4, -3.9203866e4, )
(7.87e-6, 9.92e-4, 5.00e-5)	(1.1180278e1, 1.9821793e-6, 5.6820359e-15, -3.9721290e0, -2.6573685e2, 4.2632564e-13, 2.3141816e-13, 2.8988248e-13, -1.5777218e-28, )	(1.4198954e4, -2.0145202e4, -2.0145202e4, )
(2.36e-5, 7.94e-6, 5.00e-5)	(2.3380230e1, 4.7338463e1, -1.3322676e-15, 8.2864133e0, -2.5240660e2, 2.1316282e-14, -1.5536977e-15, 5.2333072e-15, -1.5284180e-30, )	(6.0792624e3, 1.2449129e4, 1.2449129e4, )
(2.36e-5, 2.38e-5, 5.00e-5)	(6.9955049e1, 5.0809519e1, 1.2434498e-14, 2.0447424e1, -2.2510236e2, 0.0000000e0, 1.5050579e-14, 1.7664249e-14, 3.9443045e-30, )	(-4.3639167e3, 2.6086625e4, 2.6086625e4, )
(2.36e-5, 3.97e-5, 5.00e-5)	(1.1573346e2, 4.9540240e1, 2.1316282e-14, 2.6026797e1, -1.9027420e2, -2.8421709e-14, 2.7794699e-15, 3.6973257e-14, 3.1554436e-30, )	(-1.2685389e4, 2.7751950e4, 2.7751950e4, )
(2.36e-5, 5.56e-5, 5.00e-5)	(1.5991059e2, 4.7531443e1, 2.8421709e-14, 2.9255032e1, -1.5874750e2, -2.8421709e-14, 8.8569279e-15, 4.4365232e-14, 6.3108872e-30, )	(-1.7883045e4, 2.6947359e4, 2.6947359e4, )
(2.36e-5, 7.14e-5, 5.00e-5)	(2.0203875e2, 4.5298873e1, 2.8421709e-14, 3.0994391e1, -1.3122729e2, 0.0000000e0, 8.1130313e-16, 3.0416121e-14, 3.1554436e-30, )	(-2.5047660e4, 2.5371011e4, 2.5371011e4, )
(2.36e-5, 8.73e-5, 5.00e-5)	(2.4203796e2, 4.2418523e1, 2.8421709e-14, 3.1008649e1, -1.0696825e2, 2.8421709e-14, -6.1910990e-15, 1.5700721e-14, -3.1554436e-30, )	(-3.0369789e4, 2.4397841e4, 2.4397841e4, )
(2.36e-5, 1.03e-4, 5.00e-5)	(2.7984418e2, 3.9541190e1, 4.9737992e-14, 3.0293151e1, -8.5324358e1, -2.8421709e-14, 4.1367807e-15, 2.3861860e-14, 3.1554436e-30, )	(-3.4829109e4, 2.3149425e4, 2.3149425e4, )
(2.36e-5, 1.19e-4, 5.00e-5)	(3.1551255e2, 3.6739450e1, 4.2632564e-14, 2.9164175e1, -6.6089850e1, 0.0000000e0, 8.7608652e-15, 3.9466916e-14, 0.0000000e0, )	(-3.8193532e4, 2.1962146e4, 2.1962146e4, )
(2.36e-5, 1.35e-4, 5.00e-5)	(3.4915877e2, 3.4074122e1, 5.6843419e-14, 2.7905434e1, -4.8590301e1, -2.8421709e-14, 5.4744223e-16, 3.5642908e-14, 6.3108872e-30, )	(-4.0686525e4, 2.1304349e4, 2.1304349e4, )
(2.36e-5, 1.51e-4, 5.00e-5)	(3.8100970e2, 3.2688433e1, 5.6843419e-14, 2.7951316e1, -3.2623147e1, -2.8421709e-14, 1.3430557e-14, 4.1514312e-14, 1.2621774e-29, )	(-4.0634972e4, 1.9805339e4, 1.9805339e4, )
(2.36e-5, 1.67e-4, 5.00e-5)	(4.1121650e2, 3.1849790e1, 8.5265128e-14, 2.8445508e1, -1.8519295e1, -5.6843419e-14, 5.5827117e-15, 4.9064770e-14, 1.8932662e-29, )	(-4.4871494e4, 1.8085059e4, 1.8085059e4, )
(2.36e-5, 1.83e-4, 5.00e-5)	(4.3989714e2, 3.0175922e1, 7.1054274e-14, 2.7735848e1, -5.7280483e0, 2.8421709e-14, 2.1690026e-14, 4.4544763e-14, 0.0000000e0, )	(-4.8440815e4, 1.7438071e4, 1.7438071e4, )
(2.36e-5, 1.98e-4, 5.00e-5)	(4.6702306e2, 2.8350730e1, 7.1054274e-14, 2.6612823e1, 6.1979403e0, 0.0000000e0, 2.5608865e-14, 4.3336763e-14, 0.0000000e0, )	(-5.1442984e4, 1.6585505e4, 1.6585505e4, )
(2.36e-5, 2.14e-4, 5.00e-5)	(4.9258288e2, 2.6571899e1, 8.5265128e-14, 2.5376143e1, 1.7109613e1, 0.0000000e0, 1.6481348e-14, 4.8463174e-14, -1.2621774e-29, )	(-5.4053882e4, 1.5620913e4, 1.5620913e4, )
(2.36e-5, 2.30e-4, 5.00e-5)	(5.1659496e2, 2.4868801e1, 8.5265128e-14, 2.4106053e1, 2.7047598e1, -2.8421709e-14, 1.9159663e-14, 5.3344651e-14, 0.0000000e0, )	(-5.6419526e4, 1.4658106e4, 1.4658106e4, )
(2.36e-5, 2.46e-4, 5.00e-5)	(5.3909591e2, 2.3231545e1, 9.9475983e-14, 2.2818798e1, 3.6104197e1, 0.0000000e0, 4.6519224e-15, 6.1352589e-14, 0.0000000e0, )	(-5.8567440e4, 1.3717519e4, 1.3717519e4, )
(2.36e-5, 2.62e-4, 5.00e-5)	(5.6011608e2, 2.1650481e1, 9.9475983e-14, 2.1520653e1, 4.4356661e1, 2.8421709e-14, 3.1274292e-15, 7.2091305e-14, 0.0000000e0, )	(-6.0553332e4, 1.2786695e4, 1.2786695e4, )
(2.36e-5, 2.78e-4, 5.00e-5)	(5.7968854e2, 2.0110208e1, 9.9475983e-14, 2.0204670e1, 5.1867777e1, 2.8421709e-14, -1.6430230e-14, 7.7919504e-14, 0.0000000e0, )	(-6.2392072e4, 1.1879296e4, 1.1879296e4, )
(2.36e-5, 2.94e-4, 5.00e-5)	(5.9783814e2, 1.8598911e1, 8.5265128e-14, 1.8865963e1, 5.8695133e1, -2.8421709e-14, -1.4531994e-14, 7.9452100e-14, -2.5243549e-29, )	(-6.4095134e4, 1.0992853e4, 1.0992853e4, )
(2.36e-5, 3.10e-4, 5.00e-5)	(6.1458736e2, 1.7112542e1, 9.9475983e-14, 1.7507376e1, 6.4879092e1, -2.8421709e-14, 9.9857391e-15, 5.8512502e-14, 0.0000000e0, )	(-6.5655321e4, 1.0104450e4, 1.0104450e4, )
(2.36e-5, 3.25e-4, 5.00e-5)	(6.2994872e2, 1.5639426e1, 1.4210855e-13, 1.6120459e1, 7.0456037e1, 0.0000000e0, 1.8671784e-16, 3.7960534e-14, 0.0000000e0, )	(-6.7108824e4, 9.2435436e3, 9.2435436e3, )
(2.36e-5, 3.41e-4, 5.00e-5)	(6.4394281e2, 1.4181527e1, 1.8474111e-13, 1.4713889e1, 7.5465478e1, -1.1368684e-13, 3.3113303e-14, 3.7055785e-14, 5.0487098e-29, )	(-6.8394140e4, 8.3986424e3, 8.3986424e3, )
(2.36e-5, 3.57e-4, 5.00e-5)	(6.5657953e2, 1.2744425e1, 1.7053026e-13, 1.3300528e1, 7.9927902e1, -5.6843419e-14, 2.3841835e-14, 6.0262044e-14, 5.0487098e-29, )	(-6.9568449e4, 7.5378099e3, 7.5378099e3, )
(2.36e-5, 3.73e-4, 5.00e-5)	(6.6786937e2, 1.1318574e1, -1.8474111e-13, 1.1871462e1, 8.3860006e1, 3.9790393e-13, 8.1796443e-14, -1.0217025e-13, -5.3011453e-28, )	(-7.0620980e4, 6.6947132e3, 6.6947132e3, )
(2.36e-5, 3.89e-4, 5.00e-5)	(6.7782639e2, 9.8969549e0, 9.6633812e-13, 1.0421282e1, 8.7278884e1, -6.3948846e-13, 2.0933390e-14, 1.0101869e-13, 1.1359597e-27, )	(-7.1556949e4, 5.8652526e3, 5.8652526e3, )
(2.36e-5, 4.05e-4, 5.00e-5)	(6.8645862e2, 8.4607941e0, -2.7000624e-13, 8.9362212e0, 9.0230015e1, 3.8369308e-13, -2.2773894e-13, 2.5126911e-13, -3.5340969e-28, )	(-7.2368730e4, 5.1021476e3, 5.1021476e3, )
(2.36e-5, 4.21e-4, 5.00e-5)	(6.9376274e2, 7.0259452e0, 1.9895197e-13, 7.4522254e0, 9.2716051e1, -4.2632564e-14, 5.7385807e-14, -7.9144661e-15, 5.0487098e-29, )	(-7.2977107e4, 4.1538192e3, 4.1538192e3, )
(2.36e-5, 4.37e-4, 5.00e-5)	(6.9965642e2, 5.5966766e0, 1.7053026e-13, 5.9615765e0, 9.4704186e1, -7.1054274e-15, 1.9671437e-14, -3.4395472e-14, 5.0487098e-29, )	(-7.3588024e4, 3.2100053e3, 3.2100053e3, )
(2.36e-5, 4.52e-4, 5.00e-5)	(7.0423275e2, 4.1804091e0, 1.8474111e-13, 4.4595201e0, 9.6246413e1, -1.4210855e-14, 3.4494155e-15, -2.5754822e-14, 5.0487098e-29, )	(-7.3992198e4, 2.4535536e3, 2.4535536e3, )
(2.36e-5, 4.68e-4, 5.00e-5)	(7.0749800e2, 2.7838777e0, 1.8474111e-13, 2.9705542e0, 9.7359042e1, -3.5527137e-15, -1.1142562e-14, -9.1894027e-15, 2.5243549e-29, )	(-7.4306858e4, 1.6399380e3, 1.6399380e3, )
(2.36e-5, 4.84e-4, 5.00e-5)	(7.0945511e2, 1.3858575e0, 1.7053026e-13, 1.4771800e0, 9.8019220e1, -1.7763568e-15, -3.8539806e-14, -1.0609606e-14, 5.0487098e-29, )	(-7.4488844e4, 8.1884598e2, 8.1884598e2, )
(2.36e-5, 5.00e-4, 5.00e-5)	(7.1010318e2, -1.8245926e-2, 2.2737368e-13, -2.3432273e-2, 9.8236778e1, -3.4694470e-18, -2.8107584e-14, -4.0040247e-15, 5.0487098e-29, )	(-7.4553967e4, -9.1130942e0, -9.1130942e0, )
(2.36e-5, 5.16e-4, 5.00e-5)	(7.0942805e2, -1.4220656e0, 1.8474111e-13, -1.5225345e0, 9.8015676e1, 0.0000000e0, -1.2963083e-14, -2.6269976e-14, -2.5243549e-29, )	(-7.4476139e4, -8.3719413e2, -8.3719413e2, )
(2.36e-5, 5.32e-4, 5.00e-5)	(7.0743955e2, -2.8194374e0, 2.1316282e-13, -3.0112526e0, 9.7354288e1, 1.0658141e-14, -5.0758391e-14, -5.9959404e-14, 5.0487098e-29, )	(-7.4287932e4, -1.6652392e3, -1.6652392e3, )
(2.36e-5, 5.48e-4, 5.00e-5)	(7.0413801e2, -4.2181511e0, 2.2737368e-13, -4.4958096e0, 9.6249442e1, 7.1054274e-15, -1.0147736e-13, -1.2769128e-13, 2.5243549e-29, )	(-7.3977975e4, -2.4920823e3, -2.4920823e3, )
