(6.25e-5, 5.32e-4, 5.00e-5)	(1.1986215579303461e-8, 9.32827029895923e-3, -3.259810806132197e-18)	1.8575598963213427e1
(6.25e-5, 5.48e-4, 5.00e-5)	(3.377719983475708e-8, 1.3960411058227686e-2, 1.0482769624045156e-18)	1.853861438597468e1
(6.25e-5, 5.63e-4, 5.00e-5)	(1.5160043517622074e-8, 1.852652365134539e-2, -5.61179588964739e-17)	1.8487055629674746e1
(6.25e-5, 5.79e-4, 5.00e-5)	(1.2210486797802808e-8, 2.3004373389605884e-2, -4.687736863668638e-17)	1.8420477623304453e1
(6.25e-5, 5.95e-4, 5.00e-5)	(-1.817532768068912e-8, 2.7371019560562194e-2, -3.9930565516957073e-17)	1.8339052868209045e1
(6.25e-5, 6.11e-4, 5.00e-5)	(-2.2958472162918282e-8, 3.160296287994489e-2, -3.3476615293972286e-17)	1.824247937451691e1
(6.25e-5, 6.27e-4, 5.00e-5)	(-5.95510231685034e-8, 3.567675316187562e-2, -2.5669075589113808e-17)	1.8131367584838586e1
(6.25e-5, 6.43e-4, 5.00e-5)	(-3.9365221223746026e-8, 3.9567925829843566e-2, -1.962671115358276e-17)	1.8004791781803803e1
(6.25e-5, 6.59e-4, 5.00e-5)	(-1.4344599042226662e-8, 4.325086779046768e-2, -1.361813613874375e-17)	1.7863335800060995e1
(6.25e-5, 6.75e-4, 5.00e-5)	(8.681616900895571e-8, 4.669841579746235e-2, -5.817593850959986e-18)	1.7705889016013938e1
(6.25e-5, 6.90e-4, 5.00e-5)	(1.3326428128113837e-7, 4.98814523934077e-2, 1.7950911361716552e-20)	1.7532866596402833e1
(6.25e-5, 7.06e-4, 5.00e-5)	(4.696275198682157e-8, 5.277486714259888e-2, 5.722472782373042e-18)	1.7347023515677968e1
(6.25e-5, 7.22e-4, 5.00e-5)	(-1.0319305342963732e-7, 5.535239319171763e-2, -4.392745233889064e-17)	1.7145540972157516e1
(6.25e-5, 7.38e-4, 5.00e-5)	(-1.5472323148208189e-7, 5.7580934023513754e-2, -3.7669080771533714e-17)	1.6927621881942574e1
(6.25e-5, 7.54e-4, 5.00e-5)	(-1.4448902775100907e-7, 5.9425823632932175e-2, -3.074609093222879e-17)	1.669389664360785e1
(6.25e-5, 7.70e-4, 5.00e-5)	(4.211160283833383e-8, 6.084972588595936e-2, -2.466629906019068e-17)	1.6443015386783706e1
(6.25e-5, 7.86e-4, 5.00e-5)	(2.494369487118316e-7, 6.18112198334185e-2, -1.9238115440192535e-17)	1.6174883841288583e1
(6.25e-5, 8.02e-4, 5.00e-5)	(3.5544554102868244e-7, 6.226676523948881e-2, -1.603294475543132e-17)	1.5889601960014648e1
(6.25e-5, 8.17e-4, 5.00e-5)	(1.399839868949527e-7, 6.217414464424332e-2, -1.32397653501632e-17)	1.558947519341419e1
(6.25e-5, 8.33e-4, 5.00e-5)	(-6.381182167312793e-8, 6.148457091927512e-2, -1.0782492488581042e-17)	1.5269806060482052e1
(6.25e-5, 8.49e-4, 5.00e-5)	(-4.0287165373579033e-7, 6.014232305342978e-2, -8.531017989516127e-18)	1.4932929701526716e1
(6.25e-5, 8.65e-4, 5.00e-5)	(-6.470359293203696e-7, 5.80878612096761e-2, -6.381915154247336e-18)	1.4576459375259534e1
(6.25e-5, 8.81e-4, 5.00e-5)	(-7.448666384506647e-7, 5.52551663568634e-2, -4.77514440737778e-18)	1.4201443022149027e1
(6.25e-5, 8.97e-4, 5.00e-5)	(-2.6894034685221913e-7, 5.156937416145383e-2, -3.5997561664798625e-18)	1.3804461785789858e1
(6.25e-5, 9.13e-4, 5.00e-5)	(7.983003240392454e-7, 4.694139882917514e-2, -2.7299412439239274e-18)	1.3383752720569348e1
(6.25e-5, 9.29e-4, 5.00e-5)	(2.246406489315466e-6, 4.126355126230329e-2, -2.075224904452428e-18)	1.2933906531002691e1
(6.25e-5, 9.44e-4, 5.00e-5)	(2.467385707326106e-6, 3.441836847987696e-2, -1.5018925647977397e-18)	1.2459795133220899e1
(6.25e-5, 9.60e-4, 5.00e-5)	(8.834991639513688e-8, 2.6299290150108852e-2, -1.4285877873769381e-18)	1.1970248949442299e1
(6.25e-5, 9.76e-4, 5.00e-5)	(-4.292933632535876e-6, 1.6843478294649543e-2, -1.7119651185387973e-18)	1.1491793781153802e1
(6.25e-5, 9.92e-4, 5.00e-5)	(-1.851671937811249e-6, 5.889004805231496e-3, -4.919775457212945e-19)	1.0943272050685612e1
(1.88e-4, 7.94e-6, 5.00e-5)	(4.490109126509557e-3, -2.9912861795292874e-3, -1.0661102754573418e-20)	9.422122163990114e0
(1.88e-4, 2.38e-5, 5.00e-5)	(1.3051089832781498e-2, -8.692169002660878e-3, 5.598079522808698e-19)	9.586278492937218e0
(1.88e-4, 3.97e-5, 5.00e-5)	(2.1212694757821865e-2, -1.3867958927529263e-2, 2.255055907443873e-19)	9.71657185308712e0
(1.88e-4, 5.56e-5, 5.00e-5)	(2.8999095835516644e-2, -1.8546107202138472e-2, -1.0722772344844732e-18)	9.846731308582301e0
(1.88e-4, 7.14e-5, 5.00e-5)	(3.642548632309854e-2, -2.271420107956671e-2, -1.5911990348787698e-18)	9.973444228555326e0
(1.88e-4, 8.73e-5, 5.00e-5)	(4.350370173264749e-2, -2.637066960587417e-2, -4.0020639707195065e-18)	1.0097746474014262e1
(1.88e-4, 1.03e-4, 5.00e-5)	(5.024454273458477e-2, -2.9521905107323183e-2, -1.5884839370603361e-18)	1.0217136575419598e1
(1.88e-4, 1.19e-4, 5.00e-5)	(5.665878286929809e-2, -3.2180380226081814e-2, 7.330526712959828e-19)	1.0332856117547946e1
(1.88e-4, 1.35e-4, 5.00e-5)	(6.27564603825621e-2, -3.436250077363106e-2, 1.5244309804702598e-18)	1.0442984573703496e1
(1.88e-4, 1.51e-4, 5.00e-5)	(6.854635366179711e-2, -3.608775012423535e-2, 2.2111839580373526e-18)	1.054880700418213e1
(1.88e-4, 1.67e-4, 5.00e-5)	(7.403526443351989e-2, -3.7371830081265614e-2, 3.2250964891881325e-18)	1.0652474899655886e1
(1.88e-4, 1.83e-4, 5.00e-5)	(7.92322626938183e-2, -3.823185040428838e-2, -6.839561790255697e-18)	1.075146635089642e1
(1.88e-4, 1.98e-4, 5.00e-5)	(8.414468389792784e-2, -3.869041791685727e-2, -6.5511278146540935e-18)	1.0844890479080513e1
(1.88e-4, 2.14e-4, 5.00e-5)	(8.8778264247086e-2, -3.877001352893422e-2, -6.115051548080385e-18)	1.0933782087690192e1
(1.88e-4, 2.30e-4, 5.00e-5)	(9.313813884969857e-2, -3.849231918828864e-2, -1.2460371302048485e-18)	1.1017645117784433e1
(1.88e-4, 2.46e-4, 5.00e-5)	(9.722906764448372e-2, -3.787801491672366e-2, -2.2912558578571185e-18)	1.1097513289010948e1
(1.88e-4, 2.62e-4, 5.00e-5)	(1.0105586037044809e-1, -3.694731410382151e-2, -3.2589627583423133e-18)	1.1172421091420787e1
(1.88e-4, 2.78e-4, 5.00e-5)	(1.0462320564166923e-1, -3.5719756091205784e-2, -4.401919533436638e-18)	1.1243451571898158e1
(1.88e-4, 2.94e-4, 5.00e-5)	(1.0793583006988122e-1, -3.4226393726649595e-2, -7.030303191701711e-18)	1.1301850985467867e1
(1.88e-4, 3.10e-4, 5.00e-5)	(1.1099540857046666e-1, -3.249760178896533e-2, -2.728287227625898e-17)	1.1356632549311195e1
(1.88e-4, 3.25e-4, 5.00e-5)	(1.1380368548798692e-1, -3.055126192760143e-2, -2.5214277442103456e-17)	1.140675655072885e1
(1.88e-4, 3.41e-4, 5.00e-5)	(1.163622953831911e-1, -2.8405684355269856e-2, -2.312767014365107e-17)	1.1453014158347997e1
(1.88e-4, 3.57e-4, 5.00e-5)	(1.1867276195226745e-1, -2.607919679616863e-2, -3.068730001239516e-17)	1.1494578865089242e1
(1.88e-4, 3.73e-4, 5.00e-5)	(1.2073645515613171e-1, -2.3590369694432522e-2, -1.2828052610651522e-17)	1.1532069822663177e1
(1.88e-4, 3.89e-4, 5.00e-5)	(1.2255457631164203e-1, -2.0957075650389467e-2, 5.668032241071961e-18)	1.156524221700713e1
(1.88e-4, 4.05e-4, 5.00e-5)	(1.2412832372934325e-1, -1.819727393772212e-2, 4.473057116981837e-18)	1.1594197502085722e1
(1.88e-4, 4.21e-4, 5.00e-5)	(1.2545869916590519e-1, -1.5329531737492776e-2, -1.5904080289889615e-17)	1.1618350168478925e1
(1.88e-4, 4.37e-4, 5.00e-5)	(1.2654651600937805e-1, -1.237202127741588e-2, -3.5964043297582393e-17)	1.1638450790882928e1
(1.88e-4, 4.52e-4, 5.00e-5)	(1.2739247738581758e-1, -9.34276281601665e-3, -3.6963986422611786e-17)	1.1653768941115384e1
(1.88e-4, 4.68e-4, 5.00e-5)	(1.2799709495461145e-1, -6.2597214102936985e-3, -3.591907268275513e-17)	1.1665004786863445e1
(1.88e-4, 4.84e-4, 5.00e-5)	(1.2836075068064418e-1, -3.1407500805315175e-3, -3.778138913145496e-17)	1.1671479756239405e1
(1.88e-4, 5.00e-4, 5.00e-5)	(1.2848363834840706e-1, -3.6407253958302236e-6, -3.768162451430552e-17)	1.1673877977323261e1
(1.88e-4, 5.16e-4, 5.00e-5)	(1.2836585797845204e-1, 3.1339624592214284e-3, -3.866317186898245e-17)	1.1671587342044317e1
(1.88e-4, 5.32e-4, 5.00e-5)	(1.28007392236044e-1, 6.254246397582261e-3, -3.997058093640908e-17)	1.1665101331976773e1
(1.88e-4, 5.48e-4, 5.00e-5)	(1.274080600559269e-1, 9.33923133726475e-3, -4.236739440069919e-17)	1.1653826734669124e1
(1.88e-4, 5.63e-4, 5.00e-5)	(1.2656750437817732e-1, 1.2370999208691114e-2, -5.960505766189073e-18)	1.1638420740151387e1
(1.88e-4, 5.79e-4, 5.00e-5)	(1.2548522582998523e-1, 1.5331531044133491e-2, -8.238416365144177e-18)	1.1618202863779297e1
(1.88e-4, 5.95e-4, 5.00e-5)	(1.241605237437593e-1, 1.8202819196149196e-2, -1.0015002545567067e-17)	1.1593917041332627e1
(1.88e-4, 6.11e-4, 5.00e-5)	(1.2259258483929096e-1, 2.0966675199527895e-2, -1.2510997896866929e-17)	1.1564770986966854e1
(1.88e-4, 6.27e-4, 5.00e-5)	(1.2078038674008368e-1, 2.3604464781554736e-2, -1.3688511721764852e-17)	1.1531349375262396e1
(1.88e-4, 6.43e-4, 5.00e-5)	(1.1872269346551362e-1, 2.6097381484743328e-2, -1.679551863562544e-17)	1.1493050392776736e1
(1.88e-4, 6.59e-4, 5.00e-5)	(1.1641807107925528e-1, 2.842647454424008e-2, -2.1275632582369258e-17)	1.1450488328253622e1
(1.88e-4, 6.75e-4, 5.00e-5)	(1.1386487916386208e-1, 3.057257985300505e-2, 1.2587014645229107e-17)	1.140302244832583e1
(1.88e-4, 6.90e-4, 5.00e-5)	(1.110613112635957e-1, 3.251649020550897e-2, 7.366028235409279e-18)	1.135136856181176e1
(1.88e-4, 7.06e-4, 5.00e-5)	(1.0800541867635917e-1, 3.423613913948657e-2, -7.098853285682981e-20)	1.1293088998050598e1
(1.88e-4, 7.22e-4, 5.00e-5)	(1.046943651931626e-1, 3.570902650371402e-2, 3.1756078725367696e-17)	1.1230505447663337e1
(1.88e-4, 7.38e-4, 5.00e-5)	(1.0112507181344037e-1, 3.691451029245223e-2, 2.610310013650966e-17)	1.1162702344078577e1
(1.88e-4, 7.54e-4, 5.00e-5)	(9.729413031384916e-2, 3.783149600174072e-2, 2.079302239456425e-17)	1.1090519992015777e1
(1.88e-4, 7.70e-4, 5.00e-5)	(9.319774732209084e-2, 3.8438259602144156e-2, 1.6479379552539845e-17)	1.1012903421901852e1
(1.88e-4, 7.86e-4, 5.00e-5)	(8.883178254595132e-2, 3.8713204747685546e-2, 1.369157185049637e-17)	1.0931135644870897e1
(1.88e-4, 8.02e-4, 5.00e-5)	(8.419184630865577e-2, 3.8634906430901374e-2, 1.0195977428858587e-17)	1.0844121909352967e1
(1.88e-4, 8.17e-4, 5.00e-5)	(7.927292389139753e-2, 3.818107690624228e-2, 6.95003389104338e-18)	1.0752405015611673e1
(1.88e-4, 8.33e-4, 5.00e-5)	(7.406897591679264e-2, 3.732889530448242e-2, 2.584458264117925e-18)	1.0655045841128638e1
(1.88e-4, 8.49e-4, 5.00e-5)	(6.85735310521172e-2, 3.605653758170436e-2, -2.739697700714343e-18)	1.0553455807605422e1
(1.88e-4, 8.65e-4, 5.00e-5)	(6.277922735377722e-2, 3.434338665173374e-2, 2.776121527568774e-17)	1.0446656656767253e1
(1.88e-4, 8.81e-4, 5.00e-5)	(5.667789248468452e-2, 3.216979964336322e-2, 2.152143474137595e-17)	1.0335694488434548e1
(1.88e-4, 8.97e-4, 5.00e-5)	(5.0260282923740206e-2, 2.9517124438560784e-2, 1.5751927268571434e-17)	1.0219315592537455e1
(1.88e-4, 9.13e-4, 5.00e-5)	(4.351629902506978e-2, 2.6369580365121204e-2, 1.0268978432405976e-17)	1.0099375902006066e1
(1.88e-4, 9.29e-4, 5.00e-5)	(3.643522410323419e-2, 2.2715170003450608e-2, 3.2515973059883222e-18)	9.974642189739454e0
(1.88e-4, 9.44e-4, 5.00e-5)	(2.900630728193278e-2, 1.854795483676325e-2, 2.929369362222993e-17)	9.847611651866979e0
(1.88e-4, 9.60e-4, 5.00e-5)	(2.1217685328564582e-2, 1.386989366919722e-2, 2.083946854227592e-17)	9.717225338773682e0
(1.88e-4, 9.76e-4, 5.00e-5)	(1.305408200085832e-2, 8.693619741409253e-3, 1.2474515514252772e-17)	9.586730409287734e0
(1.88e-4, 9.92e-4, 5.00e-5)	(4.491178112559938e-3, 2.9918254870610417e-3, 4.367520922540401e-18)	9.422437787347093e0
(3.13e-4, 7.94e-6, 5.00e-5)	(4.967401564031112e-3, -1.4038995023796937e-3, 6.838881776912559e-19)	8.540696460614093e0
(3.13e-4, 2.38e-5, 5.00e-5)	(1.4588521124977542e-2, -4.122048338487673e-3, 2.0522065857179746e-18)	8.588751125163103e0
(3.13e-4, 3.97e-5, 5.00e-5)	(2.3887731584332557e-2, -6.666006843219071e-3, 2.3262548038185198e-18)	8.626497313876914e0
(3.13e-4, 5.56e-5, 5.00e-5)	(3.286353364992203e-2, -9.03138638278786e-3, 9.909822626293543e-19)	8.66419730522103e0
(3.13e-4, 7.14e-5, 5.00e-5)	(4.1514671907981186e-2, -1.120257243892316e-2, 1.719075570236612e-18)	8.700753466532161e0
(3.13e-4, 8.73e-5, 5.00e-5)	(4.984044176963367e-2, -1.3167518211020005e-2, 1.4409999311359796e-18)	8.737012893946327e0
(3.13e-4, 1.03e-4, 5.00e-5)	(5.784045583013177e-2, -1.4917456230702505e-2, 1.0612982753773137e-19)	8.771914237036654e0
(3.13e-4, 1.19e-4, 5.00e-5)	(6.551487215566525e-2, -1.6446611559985325e-2, -4.689606199946189e-18)	8.806312584009966e0
(3.13e-4, 1.35e-4, 5.00e-5)	(7.286415282238835e-2, -1.77518014142417e-2, -6.133092586308571e-18)	8.839212423993231e0
(3.13e-4, 1.51e-4, 5.00e-5)	(7.988920432980424e-2, -1.8832109551057817e-2, -7.573022726378497e-18)	8.871488048412816e0
(3.13e-4, 1.67e-4, 5.00e-5)	(8.659117168603818e-2, -1.968851935724669e-2, 1.1329386659735479e-18)	8.902192031752662e0
(3.13e-4, 1.83e-4, 5.00e-5)	(9.297082386781427e-2, -2.0323859728386285e-2, 7.26462747401225e-18)	8.932115437487276e0
(3.13e-4, 1.98e-4, 5.00e-5)	(9.902909849197372e-2, -2.074252199605612e-2, 4.4573579673526906e-18)	8.960384373912108e0
(3.13e-4, 2.14e-4, 5.00e-5)	(1.0476708125335908e-1, -2.0950133977882434e-2, 2.6393826354128925e-18)	8.987856589774353e0
(3.13e-4, 2.30e-4, 5.00e-5)	(1.1018588803837624e-1, -2.095469100165254e-2, 1.4210519740859375e-19)	9.012824008206794e0
(3.13e-4, 2.46e-4, 5.00e-5)	(1.1528660470197613e-1, -2.076347674891165e-2, -5.705935158326356e-18)	9.038010397708645e0
(3.13e-4, 2.62e-4, 5.00e-5)	(1.200701842847932e-1, -2.0382216055027713e-2, -7.548230027031951e-18)	9.062156208779863e0
(3.13e-4, 2.78e-4, 5.00e-5)	(1.2453746516944048e-1, -1.9819581539353565e-2, -9.43641967218458e-18)	9.085026275373961e0
(3.13e-4, 2.94e-4, 5.00e-5)	(1.286890414315549e-1, -1.9091578611201525e-2, -9.856420975380526e-18)	9.102537027835753e0
(3.13e-4, 3.10e-4, 5.00e-5)	(1.3252685091429736e-1, -1.821392243624369e-2, 3.7895636267080245e-18)	9.119219205298567e0
(3.13e-4, 3.25e-4, 5.00e-5)	(1.3605252483663585e-1, -1.7196720782414354e-2, -1.4962969675776068e-17)	9.134298461363226e0
(3.13e-4, 3.41e-4, 5.00e-5)	(1.3926749965283317e-1, -1.6050493203733557e-2, -1.619329861213297e-17)	9.148482867194664e0
(3.13e-4, 3.57e-4, 5.00e-5)	(1.4217300252226028e-1, -1.4786091876050534e-2, -1.6751048045776776e-18)	9.161018353656605e0
(3.13e-4, 3.73e-4, 5.00e-5)	(1.4477011138302184e-1, -1.341467855990482e-2, -1.645156787711253e-17)	9.172601736198985e0
(3.13e-4, 3.89e-4, 5.00e-5)	(1.4705976477326374e-1, -1.1947427676050103e-2, -2.0813093302467588e-17)	9.182641503597395e0
(3.13e-4, 4.05e-4, 5.00e-5)	(1.4904270218240892e-1, -1.0395753290197533e-2, -1.8566891969754706e-17)	9.191672090109162e0
(3.13e-4, 4.21e-4, 5.00e-5)	(1.5071956700280162e-1, -8.771465728450046e-3, -1.1255301755876783e-17)	9.198985809621568e0
(3.13e-4, 4.37e-4, 5.00e-5)	(1.5209091082362028e-1, -7.086507924202083e-3, 1.4592315045394887e-18)	9.205265708267333e0
(3.13e-4, 4.52e-4, 5.00e-5)	(1.5315716305708377e-1, -5.352910877798595e-3, 1.4551293350961162e-17)	9.209819712775131e0
(3.13e-4, 4.68e-4, 5.00e-5)	(1.53918663314063e-1, -3.582723813887769e-3, 1.29818501775342e-17)	9.213364367294657e0
(3.13e-4, 4.84e-4, 5.00e-5)	(1.5437563575812047e-1, -1.7880701668473086e-3, 4.023349584998742e-18)	9.215161437635293e0
(3.13e-4, 5.00e-4, 5.00e-5)	(1.5452821287267687e-1, 1.8800747160605456e-5, 3.867295246189608e-18)	9.215885786982263e0
(3.13e-4, 5.16e-4, 5.00e-5)	(1.543764156766677e-1, 1.8258471979758649e-3, 3.2843882766086473e-18)	9.215003039840521e0
(3.13e-4, 5.32e-4, 5.00e-5)	(1.539201605008431e-1, 3.6210021794418857e-3, 6.160635857353053e-18)	9.21303224484943e0
(3.13e-4, 5.48e-4, 5.00e-5)	(1.531592724320724e-1, 5.391971527622491e-3, 8.7118509724416e-18)	9.209301420163325e0
(3.13e-4, 5.63e-4, 5.00e-5)	(1.5209348656733818e-1, 7.126497993657426e-3, 9.583601267553032e-18)	9.204488587507115e0
(3.13e-4, 5.79e-4, 5.00e-5)	(1.507224288237743e-1, 8.812360247813296e-3, 9.149301959360601e-18)	9.197914019460415e0
(3.13e-4, 5.95e-4, 5.00e-5)	(1.4904563289727718e-1, 1.0437390769694908e-2, 1.298323774880161e-17)	9.190258810739115e0
(3.13e-4, 6.11e-4, 5.00e-5)	(1.4706250416054342e-1, 1.1989471588992634e-2, 1.4542135418729805e-17)	9.18083238075735e0
(3.13e-4, 6.27e-4, 5.00e-5)	(1.447723559056651e-1, 1.3456561425990415e-2, 1.436822049340463e-17)	9.170323202958828e0
(3.13e-4, 6.43e-4, 5.00e-5)	(1.4217440425590067e-1, 1.4826702654223933e-2, 1.8413404374283693e-17)	9.15803086085373e0
(3.13e-4, 6.59e-4, 5.00e-5)	(1.3926776621811865e-1, 1.6088053218282456e-2, 2.2755200779006622e-17)	9.144648273647242e0
(3.13e-4, 6.75e-4, 5.00e-5)	(1.360514487801319e-1, 1.7228888150903166e-2, 2.5235695652047344e-17)	9.129458779477101e0
(3.13e-4, 6.90e-4, 5.00e-5)	(1.3252435063946585e-1, 1.8237666108955924e-2, 3.096617995881684e-17)	9.113177994481033e0
(3.13e-4, 7.06e-4, 5.00e-5)	(1.2868523158348968e-1, 1.9103023111456296e-2, 3.495949732164664e-17)	9.095064966708357e0
(3.13e-4, 7.22e-4, 5.00e-5)	(1.2453306878656281e-1, 1.981392405634862e-2, 3.533548020285514e-17)	9.075881127203429e0
(3.13e-4, 7.38e-4, 5.00e-5)	(1.200667196890672e-1, 2.035965674954212e-2, 3.795664046740374e-17)	9.054824749563789e0
(3.13e-4, 7.54e-4, 5.00e-5)	(1.1528499779002785e-1, 2.072995297769641e-2, 1.1239800306058292e-17)	9.032693743861719e0
(3.13e-4, 7.70e-4, 5.00e-5)	(1.1018663728718488e-1, 2.09153242987293e-2, 1.4427943820754964e-17)	9.008850037721178e0
(3.13e-4, 7.86e-4, 5.00e-5)	(1.0477039035781407e-1, 2.0907375145047747e-2, 1.7682862405146087e-17)	8.984224012551199e0
(3.13e-4, 8.02e-4, 5.00e-5)	(9.903491537171709e-2, 2.0698059397936366e-2, 2.0305264434902692e-17)	8.957629925762845e0
(3.13e-4, 8.17e-4, 5.00e-5)	(9.29788832549295e-2, 2.0279894855684034e-2, 2.2107738105325156e-17)	8.930055357809968e0
(3.13e-4, 8.33e-4, 5.00e-5)	(8.660102380262638e-2, 1.9646647950407957e-2, 2.271431148309781e-17)	8.900655332482355e0
(3.13e-4, 8.49e-4, 5.00e-5)	(7.990022253104422e-2, 1.8793508226679898e-2, 2.270400307776665e-17)	8.870414179635711e0
(3.13e-4, 8.65e-4, 5.00e-5)	(7.287541759771748e-2, 1.7717253794108684e-2, 2.131248850052086e-17)	8.838468277321104e0
(3.13e-4, 8.81e-4, 5.00e-5)	(6.552572297433588e-2, 1.6416483866500825e-2, 1.909618238494485e-17)	8.805815147512108e0
(3.13e-4, 8.97e-4, 5.00e-5)	(5.785043159178513e-2, 1.4891848606238909e-2, 1.694249021916903e-17)	8.771586293087918e0
(3.13e-4, 9.13e-4, 5.00e-5)	(4.984922703428915e-2, 1.3146350516856253e-2, 1.4540216476423605e-17)	8.736799183617821e0
(3.13e-4, 9.29e-4, 5.00e-5)	(4.152206260363448e-2, 1.1185679181409423e-2, 1.280009421142702e-17)	8.700619578602476e0
(3.13e-4, 9.44e-4, 5.00e-5)	(3.286940340274194e-2, 9.018554397389418e-3, 1.090158443045323e-17)	8.66410073959075e0
(3.13e-4, 9.60e-4, 5.00e-5)	(2.3891998955818762e-2, 6.657012018675369e-3, 8.249523192807952e-18)	8.626420833300296e0
(3.13e-4, 9.76e-4, 5.00e-5)	(1.4591124433782954e-2, 4.116706164652195e-3, 5.01508392729672e-18)	8.588681792634143e0
(3.13e-4, 9.92e-4, 5.00e-5)	(4.9682886558295265e-3, 1.402121466130227e-3, 1.7021609659771884e-18)	8.540651529684682e0
